N1,N2,N3,N4,N5,N6,N7
0.747495543,0.131369054,0.413120873,0.149961933,0.053390507,0.680411514,1.032279134
1.077495825,0.131369054,0.527281836,0.552426092,0.313740231,1.098665968,0.922580361
1.05084328,0.268516511,0.473534279,1.565041766,0.24088322,1.004696544,0.596227869
0.44269086,0.736206412,0.49695991,0.554399751,0.360107828,0.482040644,0.167395249
1.337460697,0.849598646,0.707764886,0.492546335,0.416189693,0.916890055,0.43639645
1.265966713,0.753765523,0.728692934,0.617112685,0.497236326,0.949240103,0.897069648
2.269655094,0.873871624,0.554735251,0.648879912,0.641260505,1.480303891,0.429989286
1.842283756,1.201784372,0.573812854,0.489494111,0.520709097,0.982337818,0.204258785
2.792109579,0.583156228,0.43447338,0.484540779,0.546223909,0.310390629,0.319554731
3.765882999,0.871433079,0.63914286,1.033128984,0.689995974,0.073982216,0.294637308
5.364990383,0.813658953,0.448679533,0.691175461,1.175985694,0.336413737,0.231871232
4.873144507,0.657413244,0.870692711,1.057321578,0.856634416,0.315420143,0.587386936
4.642333493,1.113170862,0.974700898,0.797010027,0.815378204,-0.036856718,0.672510788
4.973550349,0.739764094,1.14229694,0.952568278,0.612044424,0.126484223,0.561700612
5.577526718,0.618057132,1.117311381,0.879852474,0.709963053,0.277891569,0.31769909
8.605428845,1.039067864,1.212922521,0.210195128,0.424174219,0.566632487,0.215630606
10.95186353,1.435304403,1.738210917,0.444649905,1.095668644,0.992645416,0.317609534
13.80695587,1.40083313,2.113752365,0.999733433,0.832262613,1.083716191,0.107655935
14.77592754,1.026165009,2.129697204,1.107238326,0.980983108,1.562021673,0.758978277
18.278588,1.614495158,2.432315648,1.810723543,1.09938097,1.255435403,0.339669958
20.8306582,2.699883938,1.730928831,1.992496848,0.88432765,1.553853694,1.039602607
22.35671329,2.725026131,2.541042119,1.648309268,0.902722701,1.460888237,1.098111421
25.66406143,2.047602177,2.648319304,1.960775256,0.722565249,2.66860351,1.032779515
25.72744453,1.675595641,3.022265956,2.268856764,0.829569533,2.952859551,1.334782243
26.57449365,2.698215485,2.745398059,1.59790162,1.111722291,2.978080884,1.360416859
26.56655943,2.463038683,1.93645142,3.081600368,0.87689361,2.641155943,1.265877783
27.92208898,2.946712494,2.97633335,4.558355361,0.954248726,3.822991252,1.940014064
31.41464651,1.878260374,3.389159516,3.758829832,1.153487682,4.360439628,1.539214551
