N1,N2,N3,N4,N5,N6,N7
0.58610404,0.22937056,-0.5827943,-0.040860992,0.16783273,1.0895389,0.21236658
1.619618,0.21492502,0.54345644,0.2531468,0.28081322,0.13364108,0.16948903
1.6477019,0.06092378,-0.24884783,0.22026648,0.20884043,0.86736065,0.6977711
1.273789,-0.059622917,0.1812116,0.13887562,0.4835636,0.7233849,0.22353315
1.2347246,0.6937496,0.13310207,0.65217507,0.3830806,0.27544293,0.08590174
2.4041781,0.17286226,0.29316393,0.5674106,0.21896404,0.36979374,0.4971664
3.8648067,0.7714735,0.39829436,0.66215956,0.53560084,1.4185246,0.46883762
3.204513,0.9014433,0.9457902,0.45121494,0.31557828,0.62014824,0.74416566
4.5303206,0.2662141,1.0034912,0.6816107,0.41120052,0.93060523,0.43111777
3.5482163,1.0547295,0.15746297,0.76879466,0.40242767,1.1638304,0.623407
3.8810744,0.69372183,0.49199572,0.72722495,0.38359302,0.60651904,0.26622975
6.5343175,1.1801058,1.3196535,1.1928655,0.670499,0.47526965,0.39527893
4.7725415,0.32304677,0.330825,0.8582121,0.40043932,0.7100952,0.68931603
5.659016,1.2143928,0.7215539,1.1640733,0.624988,0.83409625,0.46532357
7.045029,0.922331,1.0138304,1.3009938,0.51184756,0.25425515,0.494828
8.98019,0.8070588,0.19330539,1.4959956,0.61966074,1.1834913,0.52527165
7.946792,1.1259799,0.9432759,2.0550377,0.95731014,1.4720017,0.6992738
10.54137,1.1768605,1.772538,2.3413773,0.8600501,0.8466397,0.9035497
13.929429,2.6202207,1.4815484,2.8262596,1.0311567,1.740141,0.39461088
14.135234,1.4633626,1.4969853,2.1160138,0.3920625,1.6569923,0.9694495
17.630653,1.6932968,2.2941318,2.8314967,1.0397911,1.55891,0.33119333
19.537613,2.851606,1.3114853,2.6881528,0.9191274,2.0319302,0.6681545
24.5482,1.8267118,2.600161,4.514337,0.840728,2.511308,0.644251
25.32134,3.6056716,3.9302275,3.8468769,0.7217448,2.6682498,0.7872828
26.892126,0.8901749,2.6174273,4.7170405,0.8657939,2.5554466,0.6217153
32.602066,1.2984188,4.9290323,5.53777,0.051355064,3.6663373,1.8400198
31.519545,3.1366231,3.3058646,6.112054,1.4750295,3.3922238,0.666654
36.74468,1.4169352,5.560174,5.9922223,0.4303636,3.6372926,1.7171257
36.79738,3.726536,2.436346,7.5555944,1.5710607,4.9835725,2.6232555
32.11529,3.2764726,4.1346087,6.290513,1.128513,4.2341924,1.1182593
38.953587,5.973818,3.4111755,7.543985,1.3683009,4.5501184,1.178832
37.476765,2.929169,3.0901818,10.013586,1.549315,6.336761,2.926955
41.576748,3.8623536,5.677143,10.935393,0.36912537,7.498265,3.3676062
39.282475,4.342557,5.474036,9.813132,2.581601,4.513879,3.1877651
32.29931,2.254251,2.5474849,13.867211,1.0080429,4.602803,7.956363
31.043087,1.8963908,4.2668457,11.425316,2.5521405,4.6551995,3.3554525
31.809048,2.4283867,4.180855,10.010181,1.3516004,5.8339977,4.212372
30.291777,4.2950587,4.0385838,8.203687,2.8461523,5.016603,4.20672
28.945219,2.9535556,1.471026,11.625847,1.9866959,3.2134032,5.6167727
27.283957,2.040032,7.686767,8.584716,0.33727676,5.8315105,1.9873726
37.29846,2.6038465,5.0670986,12.836495,0.48046714,2.8479588,2.6681764
36.852814,4.6352973,2.5016167,9.251561,1.4847432,4.3866167,2.4140089
28.954824,3.5861,7.861645,11.571215,0.82821155,5.339891,4.2337174
36.51118,1.9838728,4.791945,8.479269,0.963291,7.095799,0.8277148
24.044476,0.71139836,3.316096,4.23957,0.17843306,5.466809,2.0146322
